loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,repaid,total_return,loan_term_year,annual_return
28800,17775,60 months,12.99,404.35,C,C1,MORTGAGE,156996.0,Source Verified,Charged Off,debt_consolidation,FL,8.26,0.0,Oct-1984,2.0,6.0,0.0,110662,0,0.30884669479606197,5,0.05530441756250237
15000,15000,60 months,14.79,355.2,C,C4,MORTGAGE,160000.0,Verified,Fully Paid,home_improvement,CA,10.22,0.0,Nov-1993,1.0,16.0,0.0,27891,1,0.41143533519965314,5,0.07135203074916974
11525,11525,36 months,10.59,375.08,B,B2,RENT,78262.0,Source Verified,Fully Paid,debt_consolidation,CA,15.98,0.0,Oct-2000,1.0,6.0,0.0,19380,1,0.1345608477700737,3,0.04297988063401492
3000,3000,36 months,5.99,91.26,A,A2,MORTGAGE,87600.0,Source Verified,Fully Paid,car,NY,16.67,0.0,May-1994,0.0,22.0,0.0,69130,1,0.08161296125633344,3,0.026496077824312625
28800,19025,60 months,21.36,518.56,F,F4,MORTGAGE,225000.0,Verified,Charged Off,other,TX,5.87,0.0,Sep-1999,1.0,10.0,0.0,11164,0,0.4434312746386333,5,0.07616588896003562
6400,6400,36 months,11.99,212.55,B,B5,RENT,90000.0,Not Verified,Fully Paid,other,CA,5.0,0.0,Jan-2000,0.0,4.0,0.0,2331,1,0.19553329303542188,3,0.06133843418963103
3000,3000,36 months,16.89,106.8,D,D4,RENT,39600.0,Source Verified,Charged Off,moving,CA,8.03,0.0,Dec-2006,1.0,6.0,1.0,7885,0,-0.489913333333333,3,-0.20099777169586452
25000,16850,36 months,7.49,524.07,A,A4,OWN,150075.0,Verified,Fully Paid,moving,NY,6.4,0.0,Sep-1992,0.0,7.0,0.0,0,1,0.11965661630059343,3,0.03839267750802433
8000,8000,36 months,11.49,263.78,B,B4,MORTGAGE,78420.0,Verified,Fully Paid,home_improvement,TX,4.13,0.0,Jul-1995,2.0,12.0,0.0,0,1,0.17328622032399998,3,0.054713868728728965
12000,12000,36 months,10.99,392.81,B,B3,RENT,45000.0,Source Verified,Fully Paid,car,NJ,12.32,0.0,Oct-2002,0.0,12.0,0.0,21897,1,0.0952064595729083,3,0.030778454327630156
10000,10000,36 months,10.59,325.45,B,B2,MORTGAGE,115000.0,Not Verified,Fully Paid,credit_card,CA,2.67,0.0,Dec-1994,2.0,9.0,1.0,2125,1,0.14365232536373007,3,0.045758345589350435
8000,8000,60 months,13.49,184.04,C,C2,MORTGAGE,103050.0,Not Verified,Charged Off,debt_consolidation,IL,14.45,0.0,Feb-2000,0.0,10.0,0.0,30884,0,0.2365412500000028,5,0.04337811171829076
10000,10000,60 months,17.99,253.88,E,E1,MORTGAGE,60000.0,Not Verified,Charged Off,home_improvement,CA,22.98,0.0,Jul-2000,1.0,13.0,0.0,6751,0,-0.21095700000000006,5,-0.046281659842421274
8000,8000,36 months,5.99,243.34,A,A2,RENT,43200.0,Not Verified,Fully Paid,debt_consolidation,CA,2.22,0.0,Jun-1989,1.0,6.0,0.0,2799,1,0.0950263282409125,3,0.03072193966326986
21725,21725,60 months,12.99,494.2,C,C1,MORTGAGE,76000.0,Verified,Fully Paid,major_purchase,CA,14.67,0.0,Nov-2000,2.0,10.0,0.0,4262,1,0.03208904758879161,5,0.006336984212066854
4075,4075,36 months,5.42,122.91,A,A1,RENT,70000.0,Verified,Fully Paid,debt_consolidation,FL,19.44,0.0,Oct-1986,0.0,14.0,0.0,11072,1,0.08574755525298072,3,0.027802382455383468
20000,12575,60 months,16.49,309.09,D,D3,MORTGAGE,71880.0,Source Verified,Charged Off,other,CA,20.07,0.0,Feb-1984,0.0,7.0,0.0,10388,0,-0.4895053677932405,5,-0.12582529433905143
10575,10575,36 months,6.99,326.48,A,A3,MORTGAGE,250000.0,Source Verified,Fully Paid,debt_consolidation,NJ,2.23,0.0,Apr-2000,0.0,7.0,0.0,1592,1,0.005892198581560315,3,0.001960221215942859
3000,3000,36 months,10.99,98.21,B,B3,MORTGAGE,45000.0,Not Verified,Fully Paid,other,TX,22.48,0.0,Oct-1998,0.0,4.0,0.0,1936,1,0.1648418488764667,3,0.05217744627209586
3600,3600,36 months,10.59,117.17,B,B2,OWN,120000.0,Not Verified,Fully Paid,home_improvement,FL,12.27,1.0,Oct-1983,0.0,7.0,0.0,17110,1,0.17160200186874985,3,0.05420895663207004
4400,4400,36 months,15.23,153.03,C,C5,RENT,60000.0,Verified,Fully Paid,major_purchase,NJ,23.08,0.0,Feb-2001,3.0,11.0,0.0,2573,1,0.23319436153529538,3,0.07236799386242909
9000,9000,36 months,10.59,292.91,B,B2,RENT,174708.0,Source Verified,Fully Paid,debt_consolidation,NY,8.94,0.0,Dec-1996,0.0,20.0,0.0,23184,1,0.12527112941788876,3,0.04012545620975749
30000,30000,60 months,19.69,789.66,E,E5,MORTGAGE,84000.0,Verified,Fully Paid,home_improvement,FL,16.13,0.0,Feb-1996,0.0,8.0,0.0,19445,1,0.5789209973949496,5,0.09565059787664598
9000,9000,36 months,15.62,314.73,D,D1,MORTGAGE,49633.0,Verified,Fully Paid,debt_consolidation,TX,11.56,2.0,Jul-2003,0.0,19.0,0.0,6353,1,0.08498382824595563,3,0.027561336687572435
25000,25000,60 months,11.49,549.69,B,B4,MORTGAGE,90372.0,Verified,Fully Paid,other,FL,14.41,0.0,Apr-1991,0.0,7.0,0.0,95506,1,0.14676951457197207,5,0.027768322408603607
3600,3600,60 months,16.49,88.49,D,D3,OWN,31243.0,Not Verified,Charged Off,car,NY,5.03,0.0,May-2007,1.0,5.0,0.0,2988,0,-0.10551944444444916,5,-0.022055562379310056
6000,6000,60 months,13.49,138.03,C,C2,MORTGAGE,105996.0,Source Verified,Charged Off,other,CA,17.79,0.0,Nov-1994,1.0,11.0,0.0,5110,0,-0.60764,5,-0.17065172598098022
10000,10000,36 months,10.59,325.45,B,B2,RENT,46000.0,Source Verified,Fully Paid,debt_consolidation,CA,7.43,0.0,Dec-1994,0.0,3.0,0.0,10187,1,0.1699175574184899,3,0.05370349256892193
5000,5000,36 months,16.89,178.0,D,D4,RENT,50000.0,Source Verified,Fully Paid,debt_consolidation,TX,7.46,0.0,Dec-2007,2.0,8.0,0.0,4004,1,0.2391534500000001,3,0.07409253144761929
7000,7000,36 months,10.59,227.82,B,B2,MORTGAGE,43200.0,Not Verified,Charged Off,home_improvement,TX,3.47,0.0,Dec-1991,0.0,12.0,0.0,3860,0,-0.15274285714285707,3,-0.05375177112668528
12000,12000,36 months,6.99,370.48,A,A3,OWN,49441.0,Source Verified,Fully Paid,debt_consolidation,TX,6.53,0.0,Jun-2001,0.0,6.0,0.0,11414,1,0.11122911530450841,3,0.03578083399987375
35000,21775,60 months,20.25,579.94,F,F1,MORTGAGE,123000.0,Source Verified,Fully Paid,credit_card,CA,23.22,0.0,Feb-1995,2.0,16.0,0.0,15919,1,0.42197794179742387,5,0.07294774636991574
24000,24000,60 months,15.99,583.51,D,D2,RENT,100000.0,Verified,Fully Paid,debt_consolidation,CA,19.66,0.0,Dec-1997,0.0,4.0,0.0,4807,1,0.2262558836998625,5,0.04163657489484285
16000,16000,36 months,11.99,531.36,B,B5,MORTGAGE,93000.0,Verified,Charged Off,debt_consolidation,NY,7.17,3.0,Jul-1992,0.0,11.0,0.0,35476,0,-0.588956875,3,-0.25647462235979446
6700,6700,36 months,11.99,222.51,B,B5,RENT,48000.0,Source Verified,Fully Paid,small_business,NY,1.98,0.0,Jun-2004,3.0,6.0,0.0,5941,1,0.19553675589856723,3,0.06133945891118464
8000,8000,36 months,6.99,246.99,A,A3,MORTGAGE,140000.0,Verified,Fully Paid,moving,FL,8.28,0.0,Apr-1998,2.0,15.0,0.0,11018,1,0.037682612921799974,3,0.012406317740803363
4000,4000,36 months,11.49,131.89,B,B4,RENT,30000.0,Source Verified,Fully Paid,wedding,IL,22.32,0.0,Nov-2004,1.0,9.0,0.0,3224,1,0.18695660268890002,3,0.0587943461461895
8000,8000,36 months,10.99,261.88,B,B3,RENT,90000.0,Source Verified,Fully Paid,credit_card,NY,14.76,0.0,Apr-1996,2.0,9.0,0.0,7120,1,0.11948337981083745,3,0.03833912037923182
9450,9450,60 months,8.49,193.84,A,A5,MORTGAGE,38400.0,Not Verified,Fully Paid,home_improvement,FL,27.5,0.0,Oct-1990,0.0,13.0,0.0,12715,1,0.230696124784455,5,0.04238983253397355
4800,4800,36 months,12.99,161.71,C,C1,RENT,39996.0,Not Verified,Fully Paid,other,NY,9.45,0.0,Jan-2003,1.0,12.0,0.0,1184,1,0.21280541636389594,3,0.06642514325288684
25000,25000,60 months,15.99,607.82,D,D2,MORTGAGE,80000.0,Source Verified,Fully Paid,debt_consolidation,FL,15.27,0.0,Feb-2004,0.0,7.0,0.0,14004,1,0.37847614886179226,5,0.06630108525548017
14000,14000,36 months,13.49,475.03,C,C2,RENT,72500.0,Source Verified,Fully Paid,credit_card,NY,11.64,0.0,Nov-2001,1.0,6.0,0.0,14286,1,0.09174880103175731,3,0.02969255946051752
29700,29700,36 months,12.99,1000.57,C,C1,MORTGAGE,75000.0,Verified,Fully Paid,debt_consolidation,NY,26.53,0.0,Jan-1989,1.0,17.0,0.0,50959,1,0.21280818313541428,3,0.06642595419706354
10625,10625,60 months,15.99,258.33,D,D2,RENT,30000.0,Not Verified,Fully Paid,debt_consolidation,NY,23.88,0.0,Aug-2003,0.0,6.0,0.0,2798,1,0.4568771774758591,5,0.07816340764518204
16000,16000,60 months,11.99,355.84,B,B5,RENT,38000.0,Not Verified,Fully Paid,debt_consolidation,CA,17.91,0.0,Oct-2002,0.0,5.0,0.0,19726,1,0.30413720740190664,5,0.0545438836534653
20000,20000,60 months,20.25,532.67,F,F1,MORTGAGE,82102.0,Source Verified,Fully Paid,home_improvement,TX,0.29,0.0,Feb-2000,2.0,2.0,0.0,0,1,0.16099612289852483,5,0.030305821915294295
6000,6000,36 months,13.49,203.59,C,C2,MORTGAGE,140000.0,Source Verified,Fully Paid,other,FL,2.83,0.0,Dec-1998,0.0,2.0,0.0,21727,1,0.19753891130013312,3,0.06193160058625624
8000,8000,36 months,10.99,261.88,B,B3,MORTGAGE,68000.0,Verified,Fully Paid,home_improvement,TX,0.26,0.0,Dec-2003,2.0,3.0,0.0,0,1,0.16543186945589983,3,0.05235506739688334
8000,8000,36 months,11.99,265.68,B,B5,RENT,70000.0,Not Verified,Fully Paid,debt_consolidation,NY,4.49,0.0,Apr-2000,1.0,6.0,0.0,12487,1,0.11313845137123768,3,0.03637372766298852
12000,12000,36 months,11.99,398.52,B,B5,MORTGAGE,85000.0,Source Verified,Fully Paid,home_improvement,CA,12.83,0.0,Nov-2004,1.0,10.0,0.0,24388,1,0.19553992112764162,3,0.06134039555589865
12000,12000,36 months,7.49,373.22,A,A4,MORTGAGE,100000.0,Source Verified,Fully Paid,debt_consolidation,FL,7.04,0.0,Jan-1995,0.0,8.0,0.0,12958,1,0.0644462836297166,3,0.021036458836578564
4500,4500,36 months,5.99,136.88,A,A2,MORTGAGE,120000.0,Not Verified,Fully Paid,debt_consolidation,CA,18.48,0.0,Feb-1996,3.0,18.0,0.0,17863,1,0.09502540340748888,3,0.030721649488703706
11325,11325,60 months,12.99,257.63,C,C1,RENT,30000.0,Not Verified,Fully Paid,wedding,NY,22.28,0.0,May-2001,0.0,11.0,0.0,9850,1,0.3648574038095187,5,0.06418579115307588
20000,20000,60 months,18.79,516.51,E,E3,OWN,38727.0,Verified,Charged Off,debt_consolidation,CA,20.7,0.0,Jan-1999,0.0,12.0,0.0,21424,0,-0.767341,5,-0.2529598024710379
10000,10000,36 months,12.99,336.9,C,C1,MORTGAGE,72972.0,Verified,Fully Paid,credit_card,NY,24.16,0.0,Jan-1991,1.0,10.0,0.0,17312,1,0.21740415540101998,3,0.0677713403339042
6000,6000,36 months,8.49,189.38,A,A5,MORTGAGE,40000.0,Not Verified,Fully Paid,debt_consolidation,FL,19.65,0.0,Nov-1994,0.0,8.0,0.0,8062,1,0.1362624658679501,3,0.043501041728280176
25000,25000,60 months,21.74,686.79,F,F5,OWN,80000.0,Verified,Charged Off,home_improvement,CA,14.41,0.0,Dec-2005,1.0,8.0,0.0,6114,0,-0.3352368000000001,5,-0.07841925142655237
8000,8000,36 months,11.99,265.68,B,B5,MORTGAGE,40800.0,Not Verified,Fully Paid,debt_consolidation,FL,22.18,0.0,Mar-1983,1.0,9.0,0.0,14354,1,0.18741765966648738,3,0.05893141976980765
6000,6000,36 months,15.62,209.82,D,D1,MORTGAGE,73000.0,Not Verified,Fully Paid,home_improvement,FL,8.22,0.0,Aug-1977,0.0,12.0,0.0,18137,1,0.2589069920593341,3,0.07976989612501928
16800,16800,60 months,12.99,382.17,C,C1,RENT,52600.0,Source Verified,Fully Paid,debt_consolidation,CA,12.32,0.0,May-1998,0.0,9.0,0.0,3139,1,0.01145773809523809,5,0.0022811168641070356
10000,10000,36 months,7.49,311.02,A,A4,MORTGAGE,96000.0,Not Verified,Fully Paid,home_improvement,FL,5.47,0.0,Jan-2002,0.0,7.0,1.0,3786,1,0.11692265522745005,3,0.03754681133228388
35000,25250,60 months,17.88,639.54,E,E5,MORTGAGE,146000.0,Source Verified,Fully Paid,debt_consolidation,FL,9.96,0.0,Jul-1996,8.0,9.0,0.0,29530,1,0.12830736251779418,5,0.024437539568507693
35000,35000,60 months,13.49,805.17,C,C2,MORTGAGE,126000.0,Verified,Fully Paid,credit_card,CA,13.08,0.0,Sep-1992,0.0,13.0,0.0,50699,1,0.3768322850358887,5,0.06604664624921797
30000,30000,60 months,17.99,761.64,E,E1,RENT,57600.0,Verified,Charged Off,debt_consolidation,TX,14.44,0.0,Jan-2000,0.0,6.0,0.0,9566,0,-0.14423866666666663,5,-0.030672504542847423
34800,25650,60 months,20.11,681.14,G,G1,RENT,120000.0,Source Verified,Fully Paid,debt_consolidation,CA,8.38,0.0,Jan-2001,1.0,4.0,0.0,12680,1,0.232819056886308,5,0.04274920597616183
10000,10000,36 months,9.99,322.63,B,B1,MORTGAGE,87000.0,Verified,Fully Paid,moving,TX,20.32,0.0,Feb-1996,1.0,8.0,0.0,20552,1,0.13971785754544008,3,0.04455773889241632
10000,10000,36 months,19.29,368.03,E,E4,RENT,30000.0,Not Verified,Fully Paid,major_purchase,CA,16.36,0.0,Feb-2007,0.0,5.0,0.0,4914,1,0.3248987699758199,3,0.09831664561856712
21250,21250,36 months,12.99,715.9,C,C1,RENT,40000.0,Verified,Fully Paid,major_purchase,CA,15.63,0.0,Oct-2002,0.0,11.0,0.0,16299,1,0.21280674478817407,3,0.06642553261585071
5000,5000,36 months,6.99,154.37,A,A3,OWN,68000.0,Not Verified,Fully Paid,home_improvement,NY,13.22,0.0,Jan-1994,2.0,13.0,0.0,3644,1,0.11140510850072016,3,0.035835512419877036
6000,6000,36 months,16.49,212.4,D,D3,RENT,65000.0,Verified,Fully Paid,medical,CA,20.49,0.0,Jan-2002,0.0,5.0,0.0,3254,1,0.24918664029608606,3,0.07698365027296217
5000,5000,36 months,9.99,161.32,B,B1,MORTGAGE,115000.0,Verified,Fully Paid,debt_consolidation,NJ,21.08,0.0,Sep-1994,0.0,14.0,0.0,107671,1,0.16144102159289986,3,0.05115248259451022
11600,11600,36 months,13.49,393.6,C,C2,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,NJ,12.17,0.0,Oct-1994,1.0,19.0,0.0,18534,1,0.2214915128934396,3,0.06896499704494752
20000,15675,60 months,20.62,420.72,F,F2,MORTGAGE,61200.0,Source Verified,Fully Paid,debt_consolidation,CA,23.33,0.0,Nov-2000,0.0,10.0,0.0,9948,1,0.5648950534491923,5,0.09369705717431431
35000,35000,60 months,20.62,939.41,F,F2,MORTGAGE,95000.0,Verified,Fully Paid,debt_consolidation,CA,19.1,0.0,Jun-2003,3.0,10.0,0.0,6261,1,0.35291102801588004,5,0.0623163051479485
15000,15000,36 months,16.49,531.0,D,D3,RENT,44400.0,Source Verified,Fully Paid,debt_consolidation,CA,11.24,0.0,Jul-2000,2.0,2.0,0.0,1088,1,0.2743734890039733,3,0.08417380356435533
12250,12250,60 months,16.49,301.1,D,D3,OWN,40000.0,Source Verified,Charged Off,credit_card,FL,24.81,0.0,Aug-1996,2.0,11.0,0.0,14467,0,-0.7460881632653061,5,-0.23978472888080093
9000,9000,36 months,7.49,279.92,A,A4,MORTGAGE,96000.0,Verified,Fully Paid,home_improvement,IL,8.05,0.0,Nov-2000,3.0,5.0,0.0,50965,1,0.07688523844545547,3,0.024998290997096717
7000,7000,60 months,11.99,155.68,B,B5,OWN,56000.0,Not Verified,Fully Paid,major_purchase,IL,4.84,0.0,Oct-2003,1.0,4.0,0.0,1481,1,0.3333685724622,5,0.059229439908437875
15000,15000,36 months,15.62,524.55,D,D1,RENT,225000.0,Not Verified,Fully Paid,credit_card,CA,12.73,0.0,Feb-1998,0.0,7.0,0.0,66437,1,0.18739031119300664,3,0.05892328997656704
9000,9000,36 months,8.49,284.07,A,A5,RENT,45000.0,Source Verified,Fully Paid,debt_consolidation,FL,25.04,0.0,Oct-2002,0.0,18.0,0.0,6122,1,0.13626246614071102,3,0.04350104181177805
1000,1000,36 months,7.49,31.11,A,A4,RENT,45000.0,Source Verified,Fully Paid,small_business,CA,7.52,0.0,Jul-2002,0.0,3.0,0.0,29,1,0.06987086726749991,3,0.022767974277350334
2400,2400,36 months,11.49,79.14,B,B4,RENT,28000.0,Verified,Fully Paid,debt_consolidation,CA,21.21,0.0,Nov-1999,0.0,4.0,0.0,107,1,0.18693974814924985,3,0.05878933456848001
35000,35000,60 months,16.02,851.51,D,D5,RENT,252361.0,Verified,Fully Paid,debt_consolidation,NY,16.69,0.0,Aug-1976,4.0,16.0,0.0,46907,1,0.42644942797451435,5,0.07362168759257282
4400,4400,36 months,11.99,146.13,B,B5,RENT,52256.0,Source Verified,Fully Paid,debt_consolidation,CA,5.4,0.0,Sep-2005,0.0,3.0,0.0,260,1,0.17805700707113647,3,0.056141485777091216
6000,6000,36 months,15.23,208.67,C,C5,RENT,65000.0,Verified,Charged Off,other,NY,16.74,0.0,Jun-1994,2.0,11.0,0.0,6639,0,-0.5639533333333333,3,-0.24169429450302504
4000,4000,36 months,11.49,131.89,B,B4,RENT,63000.0,Verified,Fully Paid,other,CA,3.67,0.0,Oct-2007,0.0,7.0,0.0,989,1,0.018240000000000034,3,0.0060434036978807
4800,4800,36 months,15.23,166.94,C,C5,MORTGAGE,105000.0,Source Verified,Fully Paid,credit_card,TX,15.34,1.0,Oct-1996,1.0,10.0,0.0,18448,1,0.2520001831203753,3,0.07779160734361512
5000,5000,36 months,6.99,154.37,A,A3,MORTGAGE,64500.0,Source Verified,Fully Paid,house,TX,3.27,0.0,Nov-1986,0.0,4.0,0.0,0,1,0.10525374976687973,3,0.03392094274353452
8000,8000,36 months,9.99,258.1,B,B1,RENT,55550.0,Source Verified,Fully Paid,debt_consolidation,TX,13.29,0.0,Nov-2000,0.0,8.0,0.0,9435,1,0.14440185734748745,3,0.045986753627853094
2000,2000,36 months,11.99,66.42,B,B5,MORTGAGE,30000.0,Verified,Charged Off,other,FL,24.8,0.0,Mar-1996,2.0,6.0,0.0,1261,0,-0.21950000000000003,3,-0.07928694222133248
3200,3200,36 months,7.49,99.53,A,A4,RENT,110000.0,Not Verified,Fully Paid,car,NY,6.93,0.0,Sep-2001,0.0,4.0,0.0,17090,1,0.0877990272463125,3,0.02844930423350034
5000,5000,36 months,5.42,150.8,A,A1,RENT,15600.0,Not Verified,Fully Paid,debt_consolidation,TX,9.77,0.0,Dec-1999,0.0,5.0,0.0,3878,1,0.08307046306103993,3,0.026956947661587183
20000,20000,60 months,18.39,512.13,E,E2,MORTGAGE,103000.0,Verified,Fully Paid,debt_consolidation,NY,17.07,0.0,Jan-1996,1.0,10.0,0.0,21865,1,0.2967923241286401,5,0.05335336322206441
1000,1000,36 months,10.99,32.74,B,B3,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,FL,17.31,0.0,Aug-2006,0.0,5.0,0.0,3357,1,0.17661963569509997,3,0.05571177104092828
3000,3000,36 months,5.42,90.48,A,A1,MORTGAGE,68400.0,Not Verified,Fully Paid,major_purchase,CA,4.91,0.0,Apr-1984,0.0,7.0,0.0,3452,1,0.08575343836813287,3,0.02780423883191685
35000,35000,36 months,15.62,1223.95,D,D1,MORTGAGE,175000.0,Source Verified,Fully Paid,debt_consolidation,CA,7.38,0.0,Oct-1999,0.0,11.0,0.0,24644,1,0.2509311457689143,3,0.07748475765969243
8400,8400,36 months,7.49,261.26,A,A4,RENT,60000.0,Source Verified,Fully Paid,other,NY,8.96,0.0,May-2004,1.0,7.0,0.0,1508,1,0.07290529164449988,3,0.02373400443653706
8000,8000,36 months,6.99,246.99,A,A3,OWN,46000.0,Not Verified,Fully Paid,vacation,IL,5.4,0.0,Aug-1974,1.0,5.0,0.0,2490,1,0.11140608952794984,3,0.03583581719399764
15000,15000,36 months,10.59,488.18,B,B2,MORTGAGE,100000.0,Source Verified,Fully Paid,debt_consolidation,CA,6.7,1.0,Apr-2000,0.0,11.0,0.0,2162,1,0.06930736622628664,3,0.02258837876099129
18000,18000,60 months,15.23,430.4,C,C5,MORTGAGE,62500.0,Verified,Charged Off,debt_consolidation,IL,13.08,0.0,Oct-1995,1.0,4.0,1.0,917,0,-0.6639299999999999,5,-0.1959446440400332
4500,4500,36 months,10.59,146.46,B,B2,RENT,35000.0,Not Verified,Fully Paid,debt_consolidation,NJ,18.93,0.0,Sep-2004,1.0,6.0,0.0,2725,1,0.0959248080870223,3,0.031003768417686928
18500,18500,60 months,11.99,411.43,B,B5,OWN,40000.0,Verified,Charged Off,other,FL,22.83,0.0,Sep-1997,0.0,14.0,0.0,12351,0,-0.1984800000000001,5,-0.04328436214020104
3600,3600,36 months,15.62,125.9,D,D1,MORTGAGE,43000.0,Verified,Fully Paid,debt_consolidation,FL,21.63,0.0,Jun-1997,1.0,8.0,0.0,13974,1,0.1797678935367779,3,0.05665251485073153
23000,23000,60 months,15.23,549.95,C,C5,RENT,53000.0,Verified,Fully Paid,debt_consolidation,TX,21.24,0.0,Mar-1995,3.0,11.0,0.0,10292,1,0.4128765206241607,5,0.07157072822034571
15825,15825,36 months,6.99,488.56,A,A3,MORTGAGE,51000.0,Verified,Fully Paid,debt_consolidation,CA,12.4,0.0,Jan-1985,1.0,6.0,0.0,25033,1,0.1081858792540853,3,0.03483443227528582
9600,9600,60 months,9.99,203.93,B,B1,OWN,46800.0,Not Verified,Fully Paid,car,NY,15.95,0.0,Nov-1994,0.0,12.0,0.0,10169,1,0.27550416743784134,5,0.04987205585510446
8000,8000,60 months,11.49,175.91,B,B4,MORTGAGE,69313.0,Verified,Fully Paid,major_purchase,FL,0.0,0.0,Feb-1992,0.0,8.0,0.0,20,1,0.31923250000000003,5,0.05697391222217263
1000,1000,36 months,17.49,35.9,D,D5,RENT,36000.0,Source Verified,Charged Off,moving,CA,20.4,0.0,Dec-2000,0.0,4.0,0.0,9026,0,-0.96391,3,-0.6695323434890232
9600,9600,36 months,10.59,312.44,B,B2,MORTGAGE,120000.0,Source Verified,Fully Paid,debt_consolidation,CA,12.71,0.0,Aug-1994,1.0,15.0,0.0,86626,1,0.11502143610362503,3,0.03695777497675512
18000,18000,60 months,11.99,400.31,B,B5,RENT,54000.0,Source Verified,Fully Paid,debt_consolidation,CA,18.18,0.0,Jan-1990,0.0,19.0,0.0,18011,1,0.06733470338662229,5,0.013118220593257623
10000,10000,36 months,16.49,354.0,D,D3,RENT,60000.0,Source Verified,Fully Paid,debt_consolidation,CA,15.1,0.0,Nov-1999,0.0,15.0,0.0,21589,1,0.10376430672815995,3,0.03345629571149655
10000,10000,60 months,13.49,230.05,C,C2,RENT,30000.0,Not Verified,Fully Paid,other,IL,17.8,0.0,Dec-1999,2.0,8.0,0.0,3822,1,0.38027403253309,5,0.06657908585006056
8000,8000,60 months,10.99,173.9,B,B3,RENT,22800.0,Not Verified,Fully Paid,debt_consolidation,FL,17.16,0.0,Jul-1988,0.0,9.0,0.0,10976,1,0.30424493736816216,5,0.054561305474223776
5600,5600,60 months,17.99,142.18,E,E1,RENT,100000.0,Not Verified,Fully Paid,home_improvement,FL,9.18,0.0,Jan-2003,0.0,3.0,0.0,12912,1,0.11543541277314273,5,0.02208940325937636
20000,20000,60 months,12.99,454.96,C,C1,MORTGAGE,49300.0,Verified,Fully Paid,other,TX,26.12,0.0,Jul-1990,0.0,8.0,0.0,18242,1,0.3638590000000099,5,0.06403005353997271
5000,5000,36 months,11.49,164.86,B,B4,RENT,12000.0,Source Verified,Fully Paid,debt_consolidation,TX,8.6,0.0,Sep-2006,1.0,5.0,0.0,1726,1,0.15963052562096003,3,0.050606007128583874
3250,3250,36 months,15.99,114.25,D,D2,OWN,25920.0,Source Verified,Fully Paid,debt_consolidation,CA,23.94,0.0,Nov-2007,1.0,10.0,0.0,3769,1,0.2654582889236614,3,0.08163968152590484
7500,7500,60 months,9.99,159.32,B,B1,MORTGAGE,50000.0,Not Verified,Fully Paid,other,CA,0.48,0.0,Aug-1982,0.0,6.0,0.0,554,1,0.08445561562727999,5,0.016347811641686638
2150,2150,36 months,15.62,75.19,D,D1,RENT,63600.0,Not Verified,Fully Paid,other,NJ,5.6,0.0,Nov-2000,0.0,5.0,0.0,7494,1,0.25843902122358187,3,0.07963608601611805
12000,12000,36 months,13.49,407.17,C,C2,RENT,67200.0,Source Verified,Fully Paid,debt_consolidation,TX,14.29,0.0,Dec-2000,0.0,6.0,0.0,22290,1,0.2178951433388583,3,0.06791486768600641
15000,15000,36 months,10.59,488.18,B,B2,RENT,200004.0,Verified,Fully Paid,other,NY,14.36,0.0,Dec-1987,1.0,12.0,0.0,9018,1,0.17076234642958665,3,0.05395705543839302
12325,12325,36 months,8.49,389.02,A,A5,MORTGAGE,140000.0,Verified,Charged Off,small_business,CA,6.54,0.0,Dec-2001,0.0,7.0,0.0,8356,0,-0.041819878296146085,3,-0.014138926507468286
10100,10100,36 months,11.49,333.01,B,B4,RENT,50400.0,Source Verified,Fully Paid,debt_consolidation,FL,19.21,0.0,Sep-1994,2.0,4.0,0.0,28079,1,0.07020819964288116,3,0.022875456562071905
5500,5500,36 months,5.42,165.88,A,A1,OWN,35000.0,Not Verified,Fully Paid,home_improvement,TX,7.71,0.0,Apr-1997,0.0,7.0,0.0,5975,1,0.08575343826903636,3,0.027804238800647862
18000,18000,60 months,16.89,446.29,D,D4,OWN,55454.0,Not Verified,Charged Off,debt_consolidation,NY,17.42,0.0,Jul-1998,1.0,15.0,0.0,11792,0,-0.2561027777777777,5,-0.057453929015238714
10000,10000,36 months,7.49,311.02,A,A4,RENT,75000.0,Source Verified,Fully Paid,debt_consolidation,NJ,17.2,0.0,Nov-1993,0.0,6.0,0.0,10282,1,0.11965694267347948,3,0.03839277840300026
3000,3000,60 months,15.99,72.94,D,D2,RENT,15600.0,Not Verified,Fully Paid,other,NY,19.0,0.0,Dec-2005,0.0,5.0,0.0,2515,1,0.3274210171145999,5,0.05828280050227641
6000,6000,60 months,15.99,145.88,D,D2,OWN,40000.0,Source Verified,Fully Paid,debt_consolidation,NJ,19.77,0.0,Feb-2002,0.0,8.0,0.0,13926,1,0.30226220803503345,5,0.0542404788893287
